"Account Number","Account Name","Cash Account Number","Cash Account Name","Sweep Vehicle Number","Sweep Vehicle Name","Account Group","Reporting Currency Code","Reporting Currency Name","Local Currency Code","Local Currency Name","Location Code","Location Name","Cash Reporting Date","Reference Number","Client Reference Number","Related Reference","Tax Code","Tax Code Description","Transaction Type Code","Transaction Type","Main Transaction Code","Sub Transaction Code","Detailed Transaction Type Name","Transaction Description 1","Transaction Description 2","Transaction Description 3","Transaction Description 4","Transaction Description 5","Transaction Description 6","Trade / Ex Date","Settle / Pay Date","Actual Settle Date","Record Date","Cash Post Date","Cash Value Date","Shares/Par","Local Price/Rate","Local Principal Amount","Local Income Amount","Gross Amount","Source Tax Withheld Amount","Bank Tax Withheld Amount","Opening Balance Local","Transaction Activity Local","Closing Balance Local","Opening Balance Reporting Equivalent","Transaction Amount Reporting Equivalent","Closing Balance Reporting Equivalent","Trading Broker Code","Trading BIC Broker Code","Trading Broker Name","Clearing Broker Code","Clearing Broker Name","Clearing BIC Broker Code","Security Short Description","Security Description 1","Security Description 2","Security  Description 3","Security Description 4","Security Description 5","Exchange Rate","CUSIP/CINS","TICKER","ISIN","SEDOL","VALOREN","SICOVAM","WPK","QUICK","Wire Reference Number","Begin Date","End Date","Report Run Date","Report Run Time","Current Factor","Previous Factor","Amortized Units","Event ID","Flat Tax %","Flat Tax Amount","Solidarity %","Solidarity Amount","Flat Tax Currency","Account - GSP","Extended Account","Opening STIF Balance","STIF Transaction Amount","Closing STIF Balance","Create Date","Last Updated","Contractual Indicator Code","Settlement Policy","CID","IAS Account Number","IAS Account Name","IAS Consolidated Account Name","IAS Consolidated Account Number","GFC Indicator","Issue Currency Code","Accrual Currency Code","Asset Category"
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394732080","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","DKK","DANISH KRONE","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","-2.580000","","-2.580000","-0.410000","","-0.410000","","","","","","","","","","","","","0.157118","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394739780","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","-3157.860000","","-3157.860000","-3703.540000","","-3703.540000","","","","","","","","","","","","","1.172800","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394739780","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","-3157.860000","","-3157.860000","-3703.540000","","-3703.540000","","","","","","","","","","","","","1.172800","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394739780","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","EUR","EURO","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","-3157.860000","","-3157.860000","-3703.540000","","-3703.540000","","","","","","","","","","","","","1.172800","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733440","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","HKD","HONG KONG DOLLAR","11","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","160291.080000","","160291.080000","20577.970000","","20577.970000","","","","","","","","","","","","","0.128379","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733920","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","JPY","JAPANESE YEN","11","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","-3298.000000","","-3298.000000","-22.410000","","-22.410000","","","","","","","","","","","","","0.006794","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733760","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","ILS","NEW ISRAELI SHEKEL","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","291.200000","","291.200000","87.640000","","87.640000","","","","","","","","","","","","","0.300960","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733760","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","ILS","NEW ISRAELI SHEKEL","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","291.200000","","291.200000","87.640000","","87.640000","","","","","","","","","","","","","0.300960","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733760","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","ILS","NEW ISRAELI SHEKEL","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","291.200000","","291.200000","87.640000","","87.640000","","","","","","","","","","","","","0.300960","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394733760","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","ILS","NEW ISRAELI SHEKEL","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","291.200000","","291.200000","87.640000","","87.640000","","","","","","","","","","","","","0.300960","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394735540","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","NZD","NEW ZEALAND DOLLAR","11","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.900000","","0.900000","0.540000","","0.540000","","","","","","","","","","","","","0.596250","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394735540","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","NZD","NEW ZEALAND DOLLAR","11","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.900000","","0.900000","0.540000","","0.540000","","","","","","","","","","","","","0.596250","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394735540","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","NZD","NEW ZEALAND DOLLAR","11","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.900000","","0.900000","0.540000","","0.540000","","","","","","","","","","","","","0.596250","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394735540","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","NZD","NEW ZEALAND DOLLAR","11","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.900000","","0.900000","0.540000","","0.540000","","","","","","","","","","","","","0.596250","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394735780","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","NOK","NORWEGIAN KRONE","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","-1.400000","","-1.400000","-0.140000","","-0.140000","","","","","","","","","","","","","0.101207","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394735780","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","NOK","NORWEGIAN KRONE","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","-1.400000","","-1.400000","-0.140000","","-0.140000","","","","","","","","","","","","","0.101207","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394735780","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","NOK","NORWEGIAN KRONE","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","14921.380000","","14921.380000","1510.150000","","1510.150000","","","","","","","","","","","","","0.101207","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394739850","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","PLN","POLISH ZLOTY","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.480000","","0.480000","0.130000","","0.130000","","","","","","","","","","","","","0.275596","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394739850","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","PLN","POLISH ZLOTY","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.480000","","0.480000","0.130000","","0.130000","","","","","","","","","","","","","0.275596","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394739850","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","PLN","POLISH ZLOTY","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.480000","","0.480000","0.130000","","0.130000","","","","","","","","","","","","","0.275596","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394739850","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","PLN","POLISH ZLOTY","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.480000","","0.480000","0.130000","","0.130000","","","","","","","","","","","","","0.275596","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394738260","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","GBP","POUND STERLING","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","1407.020000","","1407.020000","1907.710000","","1907.710000","","","","","","","","","","","","","1.355850","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394737020","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","SGD","SINGAPORE DOLLAR","11","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.779970","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394737020","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","SGD","SINGAPORE DOLLAR","11","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.779970","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394737520","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","SEK","SWEDISH KRONA","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","21600.140000","","21600.140000","2316.650000","","2316.650000","","","","","","","","","","","","","0.107252","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394737520","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","SEK","SWEDISH KRONA","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","21600.140000","","21600.140000","2316.650000","","2316.650000","","","","","","","","","","","","","0.107252","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394737520","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","SEK","SWEDISH KRONA","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","21600.140000","","21600.140000","2316.650000","","2316.650000","","","","","","","","","","","","","0.107252","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394737560","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","CHF","SWISS FRANC","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.020000","","0.020000","0.030000","","0.030000","","","","","","","","","","","","","1.256360","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394737560","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","CHF","SWISS FRANC","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.020000","","0.020000","0.030000","","0.030000","","","","","","","","","","","","","1.256360","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394737560","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","CHF","SWISS FRANC","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.020000","","0.020000","0.030000","","0.030000","","","","","","","","","","","","","1.256360","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394737560","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","CHF","SWISS FRANC","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.020000","","0.020000","0.030000","","0.030000","","","","","","","","","","","","","1.256360","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394738400","NYLI CANDRIAM ESG INTL EQUITY ETF","X9X9USDDIRM7","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","200545.120000","","216571.550000","200545.120000","","216571.550000","","","","","","","","","","","","","1.000000","","","X9X9USDDIRM7","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139473","NYLI CANDRIAM ESG INTL EQUITY ETF","1394738400","NYLI CANDRIAM ESG INTL EQUITY ETF","","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","262753.810000","","262753.810000","262753.810000","","262753.810000","","","","","","","","","","","","","1.000000","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291047","","","","","","","",""
"139522","NYLI CANDRIAM ESG US EQUITY ETF","1395228400","NYLI CANDRIAM ESG US EQUITY ETF","X9X9USDDIRM7","","","USD","UNITED STATES DOLLAR","USD","UNITED STATES DOLLAR","31","NYG","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","162450.860000","","171440.850000","162450.860000","","171440.850000","","","","","","","","","","","","","1.000000","","","X9X9USDDIRM7","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291046","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564810320","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","ARS","ARGENTINE PESO","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.000700","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564810320","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","ARS","ARGENTINE PESO","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.000700","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564810320","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","ARS","ARGENTINE PESO","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.000700","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564810320","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","ARS","ARGENTINE PESO","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.000700","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291059","","","","","","","",""
"156481","NYLI HEALTHY HEARTS ETF","1564810360","NYLI HEALTHY HEARTS ETF","","","","USD","UNITED STATES DOLLAR","AUD","AUSTRALIAN DOLLAR","11","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.664850","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291059","","","","","","","",""
